TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Rog-Art-P-G7158-P708004	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	1075
Rog-Art-P-G7159-P700127	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	416
Rog-Art-P-G7159-P700203	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	524
Rog-Art-P-G7159-P700255	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	525
Rog-Art-P-G7159-P700290	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	585
Rog-Art-P-G7159-P700386	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	626
Rog-Art-P-G7159-P700388	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	36
Rog-Art-P-G7159-P700774	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	105
Rog-Art-P-G7159-P700819	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	418
Rog-Art-P-G7159-P700834	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	461
Rog-Art-P-G7160-P702670	Artur-P	Artur-P-G7160	moški	-	slovenščina	-	-	-	-	1	232
Rog-Art-P-G7160-P702672	Artur-P	Artur-P-G7160	moški	-	slovenščina	-	-	-	-	1	146
Rog-Art-P-G7161-P700900	Artur-P	Artur-P-G7161	ženski	-	slovenščina	-	-	-	-	1	1135
Rog-Art-P-G7161-P700913	Artur-P	Artur-P-G7161	ženski	-	slovenščina	-	-	-	-	1	597
Rog-Art-P-G7162-P700206	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	188
Rog-Art-P-G7162-P700211	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	702
Rog-Art-P-G7162-P700218	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	302
Rog-Art-P-G7163-P700059	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	330
Rog-Art-P-G7163-P700061	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	287
Rog-Art-P-G7163-P700327	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	469
Rog-Art-P-G7163-P700371	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	47
Rog-Art-P-G7163-P700622	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	330
Rog-Art-P-G7163-P700624	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	268
Rog-Art-P-G7163-P700739	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	346
Rog-Art-P-G7163-P700741	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	254
Rog-Art-P-G7163-P700805	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	658
Rog-Art-P-G7163-P701003	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	525
Rog-Art-P-G7165-P700908	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	605
Rog-Art-P-G7165-P700915	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	507
Rog-Art-P-G7165-P700926	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	2448
Rog-Art-P-G7165-P700928	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	60
Rog-Art-P-G7165-P700932	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	117
Rog-Art-P-G7165-P700934	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	60
Rog-Art-P-G7166-P700015	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	327
Rog-Art-P-G7166-P700017	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	292
Rog-Art-P-G7166-P700280	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	1848
Rog-Art-P-G7166-P701407	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	493
Rog-Art-P-G7168-P700042	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	325
Rog-Art-P-G7168-P700045	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	218
Rog-Art-P-G7168-P700047	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	178
Rog-Art-P-G7168-P700114	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	632
Rog-Art-P-G7168-P700709	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	315
Rog-Art-P-G7168-P700711	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	282
Rog-Art-P-G7168-P700713	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	282
Rog-Art-P-G7168-P700743	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	311
Rog-Art-P-G7168-P701087	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	809
Rog-Art-P-G7168-P701217	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	371
Rog-Art-P-G7168-P701219	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	261
Rog-Art-P-G7169-P700122	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	765
Rog-Art-P-G7169-P700124	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	367
Rog-Art-P-G7169-P700268	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	445
Rog-Art-P-G7169-P700276	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	625
Rog-Art-P-G7169-P700281	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	1386
Rog-Art-P-G7171-P700512	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	922
Rog-Art-P-G7171-P700514	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	26
Rog-Art-P-G7171-P700521	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	114
Rog-Art-P-G7171-P700523	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	25
Rog-Art-P-G7171-P700530	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	786
Rog-Art-P-G7171-P700667	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	276
Rog-Art-P-G7172-P700142	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	594
Rog-Art-P-G7172-P700148	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	277
Rog-Art-P-G7172-P700159	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	571
Rog-Art-P-G7172-P700170	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	581
Rog-Art-P-G7172-P700543	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	555
Rog-Art-P-G7172-P700688	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	308
Rog-Art-P-G7172-P700690	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	51
Rog-Art-P-G7172-P700921	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	697
Rog-Art-P-G7173-P700441	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	961
Rog-Art-P-G7173-P700755	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	429
Rog-Art-P-G7173-P700837	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	613
Rog-Art-P-G7173-P700972	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	486
Rog-Art-P-G7173-P700974	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	20
Rog-Art-P-G7173-P700979	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	19
Rog-Art-P-G7173-P701377	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	134
Rog-Art-P-G7173-P701727	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	564
Rog-Art-P-G7173-P702370	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	307
Rog-Art-P-G7173-P704212	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	400
Rog-Art-P-G7174-P703542	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	343
Rog-Art-P-G7174-P703544	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	257
Rog-Art-P-G7174-P703638	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	1397
Rog-Art-P-G7174-P703648	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	5
Rog-Art-P-G7174-P703651	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	1100
Rog-Art-P-G7174-P703693	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	577
Rog-Art-P-G7176-P705578	Artur-P	Artur-P-G7176	moški	-	slovenščina	-	-	-	-	1	1434
Rog-Art-P-G7177-P705407	Artur-P	Artur-P-G7177	moški	-	slovenščina	-	-	-	-	1	685
Rog-Art-P-G7178-P700064	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	321
Rog-Art-P-G7178-P700066	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	107
Rog-Art-P-G7178-P700248	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	1861
Rog-Art-P-G7178-P700250	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	319
Rog-Art-P-G7178-P700256	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	748
Rog-Art-P-G7179-P700428	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	296
Rog-Art-P-G7179-P700751	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	739
Rog-Art-P-G7179-P700776	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	2424
Rog-Art-P-G7180-P700541	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	258
Rog-Art-P-G7180-P700919	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	421
Rog-Art-P-G7180-P701384	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	254
Rog-Art-P-G7180-P701561	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	406
Rog-Art-P-G7180-P701593	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	441
Rog-Art-P-G7180-P701800	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	2	506
Rog-Art-P-G7180-P702332	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	429
Rog-Art-P-G7180-P703639	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	730
Rog-Art-P-G7181-P700228	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	299
Rog-Art-P-G7181-P701523	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	285
Rog-Art-P-G7181-P701959	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	420
Rog-Art-P-G7181-P701962	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	67
Rog-Art-P-G7181-P701965	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	329
Rog-Art-P-G7181-P701967	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	375
Rog-Art-P-G7181-P701981	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	518
Rog-Art-P-G7181-P701983	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	271
Rog-Art-P-G7181-P701985	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	188
Rog-Art-P-G7181-P701995	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	337
Rog-Art-P-G7183-P700525	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	1155
Rog-Art-P-G7183-P700529	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	665
Rog-Art-P-G7183-P700532	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	77
Rog-Art-P-G7183-P700779	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	697
Rog-Art-P-G7183-P701158	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	379
Rog-Art-P-G7185-P700361	Artur-P	Artur-P-G7185	moški	-	slovenščina	-	-	-	-	1	949
Rog-Art-P-G7185-P700493	Artur-P	Artur-P-G7185	moški	-	slovenščina	-	-	-	-	1	646
Rog-Art-P-G7185-P700505	Artur-P	Artur-P-G7185	moški	-	slovenščina	-	-	-	-	1	1794
Rog-Art-P-G7185-P700507	Artur-P	Artur-P-G7185	moški	-	slovenščina	-	-	-	-	1	301
Rog-Art-P-G7185-P700509	Artur-P	Artur-P-G7185	moški	-	slovenščina	-	-	-	-	1	124
Rog-Art-P-G7187-P701954	Artur-P	Artur-P-G7187	moški	-	slovenščina	-	-	-	-	1	575
Rog-Art-P-G7187-P701956	Artur-P	Artur-P-G7187	moški	-	slovenščina	-	-	-	-	1	317
Rog-Art-P-G7187-P701988	Artur-P	Artur-P-G7187	moški	-	slovenščina	-	-	-	-	1	221
Rog-Art-P-G7187-P701991	Artur-P	Artur-P-G7187	moški	-	slovenščina	-	-	-	-	1	60
Rog-Art-P-G7188-P700002	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	636
Rog-Art-P-G7188-P700004	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	394
Rog-Art-P-G7188-P700007	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	502
Rog-Art-P-G7188-P700009	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	228
Rog-Art-P-G7188-P700012	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	435
Rog-Art-P-G7188-P700014	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	58
Rog-Art-P-G7188-P700016	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	345
Rog-Art-P-G7188-P700018	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	178
Rog-Art-P-G7188-P700020	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	597
Rog-Art-P-G7188-P700579	Artur-P	Artur-P-G7188	moški	-	slovenščina	-	-	-	-	1	488
Rog-Art-P-G7189-P700210	Artur-P	Artur-P-G7189	ženski	-	slovenščina	-	-	-	-	1	395
Rog-Art-P-G7189-P700224	Artur-P	Artur-P-G7189	ženski	-	slovenščina	-	-	-	-	1	283
Rog-Art-P-G7190-P700165	Artur-P	Artur-P-G7190	moški	-	slovenščina	-	-	-	-	1	522
Rog-Art-P-G7190-P700362	Artur-P	Artur-P-G7190	moški	-	slovenščina	-	-	-	-	1	1174
Rog-Art-P-G7190-P700374	Artur-P	Artur-P-G7190	moški	-	slovenščina	-	-	-	-	1	1125
Rog-Art-P-G7191-P700011	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	367
Rog-Art-P-G7191-P700013	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	285
Rog-Art-P-G7191-P700109	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	132
Rog-Art-P-G7191-P700229	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	56
Rog-Art-P-G7191-P700316	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	116
Rog-Art-P-G7191-P700349	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	3	127
Rog-Art-P-G7191-P700439	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	598
Rog-Art-P-G7191-P700447	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	7	1284
Rog-Art-P-G7191-P700495	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	154
Rog-Art-P-G7191-P700561	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	288
Rog-Art-P-G7191-P700571	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	153
Rog-Art-P-G7191-P700692	Artur-P	Artur-P-G7191	moški	-	slovenščina	-	-	-	-	1	271
Rog-Art-P-G7192-P705401	Artur-P	Artur-P-G7192	moški	-	slovenščina	-	-	-	-	1	851
Rog-Art-P-G7195-P701510	Artur-P	Artur-P-G7195	moški	-	slovenščina	-	-	-	-	2	319
Rog-Art-P-G7195-P701514	Artur-P	Artur-P-G7195	moški	-	slovenščina	-	-	-	-	1	160
Rog-Art-P-G7195-P701516	Artur-P	Artur-P-G7195	moški	-	slovenščina	-	-	-	-	1	153
Rog-Art-P-G7195-P701518	Artur-P	Artur-P-G7195	moški	-	slovenščina	-	-	-	-	1	728
Rog-Art-P-G7196-P700427	Artur-P	Artur-P-G7196	moški	-	slovenščina	-	-	-	-	1	334
Rog-Art-P-G7197-P700569	Artur-P	Artur-P-G7197	moški	-	slovenščina	-	-	-	-	1	387
Rog-Art-P-G7197-P700696	Artur-P	Artur-P-G7197	moški	-	slovenščina	-	-	-	-	1	325
Rog-Art-P-G7197-P700698	Artur-P	Artur-P-G7197	moški	-	slovenščina	-	-	-	-	1	93
Rog-Art-P-G7197-P700907	Artur-P	Artur-P-G7197	moški	-	slovenščina	-	-	-	-	1	324
Rog-Art-P-G7197-P700953	Artur-P	Artur-P-G7197	moški	-	slovenščina	-	-	-	-	1	601
Rog-Art-P-G7198-P703443	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	244
Rog-Art-P-G7198-P703445	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	95
Rog-Art-P-G7198-P703589	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	335
Rog-Art-P-G7198-P703699	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	257
Rog-Art-P-G7198-P703863	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	264
Rog-Art-P-G7198-P704242	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	301
Rog-Art-P-G7198-P704632	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	587
Rog-Art-P-G7198-P704900	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	179
Rog-Art-P-G7198-P704902	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	26
Rog-Art-P-G7198-P705193	Artur-P	Artur-P-G7198	ženski	-	slovenščina	-	-	-	-	1	765
Rog-Art-P-G7199-P705145	Artur-P	Artur-P-G7199	moški	-	slovenščina	-	-	-	-	1	950
Rog-Art-P-G7199-P705148	Artur-P	Artur-P-G7199	moški	-	slovenščina	-	-	-	-	1	282
Rog-Art-P-G7200-P700402	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	1370
Rog-Art-P-G7200-P700485	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	265
Rog-Art-P-G7200-P700487	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	26
Rog-Art-P-G7200-P700635	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	348
Rog-Art-P-G7200-P700637	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	184
Rog-Art-P-G7200-P700791	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	388
Rog-Art-P-G7200-P703896	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	368
Rog-Art-P-G7200-P703898	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	2	267
Rog-Art-P-G7200-P703900	Artur-P	Artur-P-G7200	moški	-	slovenščina	-	-	-	-	1	29
Rog-Art-P-G7201-P700182	Artur-P	Artur-P-G7201	moški	-	italijanščina	-	-	-	-	1	372
Rog-Art-P-G7201-P701412	Artur-P	Artur-P-G7201	moški	-	italijanščina	-	-	-	-	1	615
Rog-Art-P-G7201-P701589	Artur-P	Artur-P-G7201	moški	-	italijanščina	-	-	-	-	1	292
Rog-Art-P-G7202-P705471	Artur-P	Artur-P-G7202	moški	-	slovenščina	-	-	-	-	1	780
Rog-Art-P-G7202-P708031	Artur-P	Artur-P-G7202	moški	-	slovenščina	-	-	-	-	1	679
Rog-Art-P-G7203-P700132	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	574
Rog-Art-P-G7203-P700186	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	735
Rog-Art-P-G7203-P700202	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	677
Rog-Art-P-G7203-P700257	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	444
Rog-Art-P-G7203-P700295	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	524
Rog-Art-P-G7203-P700297	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	81
Rog-Art-P-G7203-P700824	Artur-P	Artur-P-G7203	ženski	-	slovenščina	-	-	-	-	1	545
