TEXT-ID	SUBCORPUS	TITLE	DATE	SOURCE	URL	TEXT-REGION	DOMAIN	TYPE	CHANNEL	SPK-IDsUTTS	SEGS	WORDS
Rog-Art-P-G7138-P703703	Artur-P	Artur-P-G7138-P703703	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7138	1	22
Rog-Art-P-G7138-P703709	Artur-P	Artur-P-G7138-P703709	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7138	2	58
Rog-Art-P-G7139-P700141	Artur-P	Artur-P-G7139-P700141	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	49
Rog-Art-P-G7139-P700158	Artur-P	Artur-P-G7139-P700158	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	38
Rog-Art-P-G7139-P700169	Artur-P	Artur-P-G7139-P700169	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	79
Rog-Art-P-G7139-P700351	Artur-P	Artur-P-G7139-P700351	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	3	28
Rog-Art-P-G7139-P700681	Artur-P	Artur-P-G7139-P700681	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	73
Rog-Art-P-G7139-P700790	Artur-P	Artur-P-G7139-P700790	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	55
Rog-Art-P-G7139-P700803	Artur-P	Artur-P-G7139-P700803	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	1	26
Rog-Art-P-G7139-P701306	Artur-P	Artur-P-G7139-P701306	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	2	125
Rog-Art-P-G7139-P701308	Artur-P	Artur-P-G7139-P701308	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	2	43
Rog-Art-P-G7139-P701498	Artur-P	Artur-P-G7139-P701498	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7139	3	30
Rog-Art-P-G7140-P700034	Artur-P	Artur-P-G7140-P700034	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	56
Rog-Art-P-G7140-P700044	Artur-P	Artur-P-G7140-P700044	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	41
Rog-Art-P-G7140-P700046	Artur-P	Artur-P-G7140-P700046	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	80
Rog-Art-P-G7140-P700075	Artur-P	Artur-P-G7140-P700075	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	2	105
Rog-Art-P-G7140-P700686	Artur-P	Artur-P-G7140-P700686	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	116
Rog-Art-P-G7140-P700710	Artur-P	Artur-P-G7140-P700710	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	135
Rog-Art-P-G7140-P700712	Artur-P	Artur-P-G7140-P700712	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7140	1	76
Rog-Art-P-G7141-P700494	Artur-P	Artur-P-G7141-P700494	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7141	1	131
Rog-Art-P-G7141-P700516	Artur-P	Artur-P-G7141-P700516	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7141	1	69
Rog-Art-P-G7141-P700526	Artur-P	Artur-P-G7141-P700526	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7141	2	39
Rog-Art-P-G7141-P700534	Artur-P	Artur-P-G7141-P700534	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7141	2	38
Rog-Art-P-G7142-P705610	Artur-P	Artur-P-G7142-P705610	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7142	1	224
Rog-Art-P-G7142-P705612	Artur-P	Artur-P-G7142-P705612	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7142	1	221
Rog-Art-P-G7142-P705614	Artur-P	Artur-P-G7142-P705614	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7142	1	240
Rog-Art-P-G7142-P705617	Artur-P	Artur-P-G7142-P705617	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7142	1	221
Rog-Art-P-G7144-P700116	Artur-P	Artur-P-G7144-P700116	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	2	63
Rog-Art-P-G7144-P700236	Artur-P	Artur-P-G7144-P700236	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	129
Rog-Art-P-G7144-P700314	Artur-P	Artur-P-G7144-P700314	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	95
Rog-Art-P-G7144-P700397	Artur-P	Artur-P-G7144-P700397	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	3	23
Rog-Art-P-G7144-P700503	Artur-P	Artur-P-G7144-P700503	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	120
Rog-Art-P-G7144-P700559	Artur-P	Artur-P-G7144-P700559	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	125
Rog-Art-P-G7144-P700651	Artur-P	Artur-P-G7144-P700651	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	34
Rog-Art-P-G7144-P700807	Artur-P	Artur-P-G7144-P700807	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7144	1	73
Rog-Art-P-G7145-P700426	Artur-P	Artur-P-G7145-P700426	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	34
Rog-Art-P-G7145-P700429	Artur-P	Artur-P-G7145-P700429	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	61
Rog-Art-P-G7145-P700759	Artur-P	Artur-P-G7145-P700759	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	88
Rog-Art-P-G7145-P700766	Artur-P	Artur-P-G7145-P700766	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	142
Rog-Art-P-G7145-P700768	Artur-P	Artur-P-G7145-P700768	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	6
Rog-Art-P-G7145-P701380	Artur-P	Artur-P-G7145-P701380	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7145	1	198
Rog-Art-P-G7146-P700209	Artur-P	Artur-P-G7146-P700209	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7146	1	31
Rog-Art-P-G7146-P700567	Artur-P	Artur-P-G7146-P700567	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7146	1	55
Rog-Art-P-G7147-P700021	Artur-P	Artur-P-G7147-P700021	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	2	23
Rog-Art-P-G7147-P700094	Artur-P	Artur-P-G7147-P700094	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	43
Rog-Art-P-G7147-P700096	Artur-P	Artur-P-G7147-P700096	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	41
Rog-Art-P-G7147-P700098	Artur-P	Artur-P-G7147-P700098	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	28
Rog-Art-P-G7147-P700106	Artur-P	Artur-P-G7147-P700106	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	59
Rog-Art-P-G7147-P700235	Artur-P	Artur-P-G7147-P700235	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	66
Rog-Art-P-G7147-P700264	Artur-P	Artur-P-G7147-P700264	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	2	92
Rog-Art-P-G7147-P700313	Artur-P	Artur-P-G7147-P700313	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	54
Rog-Art-P-G7147-P700328	Artur-P	Artur-P-G7147-P700328	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	78
Rog-Art-P-G7147-P700347	Artur-P	Artur-P-G7147-P700347	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	3	43
Rog-Art-P-G7147-P700383	Artur-P	Artur-P-G7147-P700383	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7147	1	86
Rog-Art-P-G7149-P700309	Artur-P	Artur-P-G7149-P700309	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	1	29
Rog-Art-P-G7149-P701597	Artur-P	Artur-P-G7149-P701597	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	1	108
Rog-Art-P-G7149-P701651	Artur-P	Artur-P-G7149-P701651	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	2	24
Rog-Art-P-G7149-P701652	Artur-P	Artur-P-G7149-P701652	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	2	79
Rog-Art-P-G7149-P701737	Artur-P	Artur-P-G7149-P701737	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	3	14
Rog-Art-P-G7149-P702020	Artur-P	Artur-P-G7149-P702020	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	1	29
Rog-Art-P-G7149-P702022	Artur-P	Artur-P-G7149-P702022	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	1	28
Rog-Art-P-G7149-P702492	Artur-P	Artur-P-G7149-P702492	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	1	214
Rog-Art-P-G7149-P702832	Artur-P	Artur-P-G7149-P702832	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7149	2	119
Rog-Art-P-G7153-P701082	Artur-P	Artur-P-G7153-P701082	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	87
Rog-Art-P-G7153-P701538	Artur-P	Artur-P-G7153-P701538	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	2	136
Rog-Art-P-G7153-P701869	Artur-P	Artur-P-G7153-P701869	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	50
Rog-Art-P-G7153-P702368	Artur-P	Artur-P-G7153-P702368	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	2	109
Rog-Art-P-G7153-P703182	Artur-P	Artur-P-G7153-P703182	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	94
Rog-Art-P-G7153-P703184	Artur-P	Artur-P-G7153-P703184	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	4	66
Rog-Art-P-G7153-P703186	Artur-P	Artur-P-G7153-P703186	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	16
Rog-Art-P-G7153-P703494	Artur-P	Artur-P-G7153-P703494	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	90
Rog-Art-P-G7153-P703496	Artur-P	Artur-P-G7153-P703496	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	2	7
Rog-Art-P-G7153-P703915	Artur-P	Artur-P-G7153-P703915	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	27
Rog-Art-P-G7153-P703917	Artur-P	Artur-P-G7153-P703917	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	10
Rog-Art-P-G7153-P704280	Artur-P	Artur-P-G7153-P704280	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	3	201
Rog-Art-P-G7153-P704740	Artur-P	Artur-P-G7153-P704740	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7153	1	68
Rog-Art-P-G7154-P700023	Artur-P	Artur-P-G7154-P700023	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	47
Rog-Art-P-G7154-P700105	Artur-P	Artur-P-G7154-P700105	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	80
Rog-Art-P-G7154-P700143	Artur-P	Artur-P-G7154-P700143	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	67
Rog-Art-P-G7154-P700171	Artur-P	Artur-P-G7154-P700171	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	51
Rog-Art-P-G7154-P700195	Artur-P	Artur-P-G7154-P700195	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	138
Rog-Art-P-G7154-P700369	Artur-P	Artur-P-G7154-P700369	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	102
Rog-Art-P-G7154-P700461	Artur-P	Artur-P-G7154-P700461	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	89
Rog-Art-P-G7154-P700544	Artur-P	Artur-P-G7154-P700544	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7154	1	75
Rog-Art-P-G7155-P700131	Artur-P	Artur-P-G7155-P700131	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7155	1	141
Rog-Art-P-G7155-P700259	Artur-P	Artur-P-G7155-P700259	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7155	1	284
Rog-Art-P-G7155-P700279	Artur-P	Artur-P-G7155-P700279	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7155	1	67
Rog-Art-P-G7156-P700317	Artur-P	Artur-P-G7156-P700317	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7156	1	79
Rog-Art-P-G7158-P705327	Artur-P	Artur-P-G7158-P705327	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7158	1	238
Rog-Art-P-G7158-P708000	Artur-P	Artur-P-G7158-P708000	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7158	1	151
Rog-Art-P-G7158-P708004	Artur-P	Artur-P-G7158-P708004	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7158	1	153
Rog-Art-P-G7159-P700127	Artur-P	Artur-P-G7159-P700127	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	58
Rog-Art-P-G7159-P700203	Artur-P	Artur-P-G7159-P700203	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	3	82
Rog-Art-P-G7159-P700255	Artur-P	Artur-P-G7159-P700255	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	108
Rog-Art-P-G7159-P700290	Artur-P	Artur-P-G7159-P700290	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	117
Rog-Art-P-G7159-P700386	Artur-P	Artur-P-G7159-P700386	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	129
Rog-Art-P-G7159-P700388	Artur-P	Artur-P-G7159-P700388	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	13
Rog-Art-P-G7159-P700774	Artur-P	Artur-P-G7159-P700774	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	2	36
Rog-Art-P-G7159-P700819	Artur-P	Artur-P-G7159-P700819	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	77
Rog-Art-P-G7159-P700834	Artur-P	Artur-P-G7159-P700834	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7159	1	92
Rog-Art-P-G7160-P702670	Artur-P	Artur-P-G7160-P702670	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7160	2	61
Rog-Art-P-G7160-P702672	Artur-P	Artur-P-G7160-P702672	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7160	2	36
Rog-Art-P-G7161-P700900	Artur-P	Artur-P-G7161-P700900	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7161	1	215
Rog-Art-P-G7161-P700913	Artur-P	Artur-P-G7161-P700913	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7161	1	70
Rog-Art-P-G7162-P700206	Artur-P	Artur-P-G7162-P700206	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7162	1	41
Rog-Art-P-G7162-P700211	Artur-P	Artur-P-G7162-P700211	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7162	1	117
Rog-Art-P-G7162-P700218	Artur-P	Artur-P-G7162-P700218	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7162	1	50
Rog-Art-P-G7163-P700059	Artur-P	Artur-P-G7163-P700059	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	36
Rog-Art-P-G7163-P700061	Artur-P	Artur-P-G7163-P700061	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	33
Rog-Art-P-G7163-P700327	Artur-P	Artur-P-G7163-P700327	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	90
Rog-Art-P-G7163-P700371	Artur-P	Artur-P-G7163-P700371	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	5
Rog-Art-P-G7163-P700622	Artur-P	Artur-P-G7163-P700622	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	70
Rog-Art-P-G7163-P700624	Artur-P	Artur-P-G7163-P700624	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	52
Rog-Art-P-G7163-P700739	Artur-P	Artur-P-G7163-P700739	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	44
Rog-Art-P-G7163-P700741	Artur-P	Artur-P-G7163-P700741	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	36
Rog-Art-P-G7163-P700805	Artur-P	Artur-P-G7163-P700805	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	84
Rog-Art-P-G7163-P701003	Artur-P	Artur-P-G7163-P701003	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7163	1	69
Rog-Art-P-G7165-P700908	Artur-P	Artur-P-G7165-P700908	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	121
Rog-Art-P-G7165-P700915	Artur-P	Artur-P-G7165-P700915	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	90
Rog-Art-P-G7165-P700926	Artur-P	Artur-P-G7165-P700926	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	419
Rog-Art-P-G7165-P700928	Artur-P	Artur-P-G7165-P700928	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	12
Rog-Art-P-G7165-P700932	Artur-P	Artur-P-G7165-P700932	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	19
Rog-Art-P-G7165-P700934	Artur-P	Artur-P-G7165-P700934	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7165	1	11
Rog-Art-P-G7166-P700015	Artur-P	Artur-P-G7166-P700015	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7166	1	32
Rog-Art-P-G7166-P700017	Artur-P	Artur-P-G7166-P700017	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7166	1	28
Rog-Art-P-G7166-P700280	Artur-P	Artur-P-G7166-P700280	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7166	1	228
Rog-Art-P-G7166-P701407	Artur-P	Artur-P-G7166-P701407	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7166	1	64
Rog-Art-P-G7168-P700042	Artur-P	Artur-P-G7168-P700042	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	43
Rog-Art-P-G7168-P700045	Artur-P	Artur-P-G7168-P700045	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	46
Rog-Art-P-G7168-P700047	Artur-P	Artur-P-G7168-P700047	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	31
Rog-Art-P-G7168-P700114	Artur-P	Artur-P-G7168-P700114	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	2	72
Rog-Art-P-G7168-P700709	Artur-P	Artur-P-G7168-P700709	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	50
Rog-Art-P-G7168-P700711	Artur-P	Artur-P-G7168-P700711	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	52
Rog-Art-P-G7168-P700713	Artur-P	Artur-P-G7168-P700713	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	54
Rog-Art-P-G7168-P700743	Artur-P	Artur-P-G7168-P700743	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	1	49
Rog-Art-P-G7168-P701087	Artur-P	Artur-P-G7168-P701087	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	2	254
Rog-Art-P-G7168-P701217	Artur-P	Artur-P-G7168-P701217	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	3	42
Rog-Art-P-G7168-P701219	Artur-P	Artur-P-G7168-P701219	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7168	3	31
Rog-Art-P-G7169-P700122	Artur-P	Artur-P-G7169-P700122	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7169	1	105
Rog-Art-P-G7169-P700124	Artur-P	Artur-P-G7169-P700124	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7169	1	54
Rog-Art-P-G7169-P700268	Artur-P	Artur-P-G7169-P700268	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7169	2	116
Rog-Art-P-G7169-P700276	Artur-P	Artur-P-G7169-P700276	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7169	1	113
Rog-Art-P-G7169-P700281	Artur-P	Artur-P-G7169-P700281	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7169	1	316
